Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ozzie Albies","ATL",115,503,459,118,74,26,2,16,66,67,34,5,79,5,5,0,1,8,2,0.257081,0.0675944,0.157058,0.43038,0.312127,0.427015,0.316108,0.739142,0.169935,4.82275,0.276423,,-0.0623944,61.2401,2.4001,101.236,-0.0623944,-2.1,0.6808522641658783,-0.2518223524093628,1.77425,999,,,,,,,565.6,4.918260869,565.6,4.918260869,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"DaShawn Keirsey Jr.","MIN",109,454,413,102,71,18,5,8,48,49,32,8,120,5,4,0,0,18,4,0.246973,0.0704846,0.264317,0.266667,0.306167,0.372881,0.290735,0.679049,0.125908,6.72261,0.32526,,1.19073,46.0032,-7.10482,88.9759,1.19073,4.9,-4.53598427772522,6.56813645362854,1.77292,999,,,,,,,448.1,4.111009174,448.1,4.111009174,,,,,,,,,,,,,,,,,,,"DaShawn Keirsey Jr.","24496",680577
"Alan Roden","TOR",117,512,452,115,80,23,2,10,62,64,45,7,77,12,3,0,2,9,1,0.254425,0.0878906,0.150391,0.584416,0.335938,0.380531,0.312662,0.716468,0.126106,4.92035,0.285326,,0.368979,60.916,1.0232,105.072,0.368979,2.4,3.3400611579418182,-3.2437386512756348,1.77267,999,,,,,,,549.4,4.695726495,549.4,4.695726495,,,,,,,,,,,,,,,,,,,"Alan Roden","sa3020212",702176
"Darell Hernaiz","ATH",119,475,432,109,78,21,2,8,55,49,32,11,78,4,3,4,0,8,3,0.252315,0.0673684,0.164211,0.410256,0.307856,0.365741,0.287057,0.673596,0.113426,4.59905,0.289398,,-0.427939,46.7247,-8.83993,89.6823,-0.427939,2,-6.035581350326538,7.235890865325928,1.7593,999,,,,,,,440.7,3.703361344,440.7,3.703361344,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Payton Eeles","MIN",115,477,410,103,73,20,6,4,74,57,42,8,83,20,5,0,1,22,6,0.25122,0.0880503,0.174004,0.506024,0.345912,0.358537,0.309224,0.704449,0.107317,7.87261,0.301829,,0.967624,55.4318,-0.366724,101.981,0.967624,-2.7,2.0488163232803345,-0.9473545551300049,1.75598,999,,,,,,,507.6,4.413913043,507.6,4.413913043,,,,,,,,,,,,,,,,,,,"Payton Eeles","sa3023622",823356
"Johnathan Rodriguez","CLE",128,530,476,121,78,22,1,20,64,73,48,14,150,4,2,0,1,4,1,0.254202,0.090566,0.283019,0.32,0.326415,0.430672,0.32028,0.757087,0.176471,3.40526,0.327922,,-0.520527,66.3073,4.30891,110.326,-0.520527,-0.6,5.741261959075928,-6.442151665687561,1.75231,999,,,,,,,619.9,4.84296875,619.9,4.84296875,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Alec Bohm","PHI",139,580,529,144,97,31,1,15,65,76,40,18,87,5,6,0,1,3,1,0.272212,0.0689655,0.15,0.45977,0.325862,0.41966,0.312295,0.745522,0.147448,3.07431,0.297921,,-0.783667,68.835,0.987672,99.2728,-0.783667,-3.2,-1.2880011796951294,-1.0689005851745605,1.75135,999,,,,,,,651.9,4.689928057,651.9,4.689928057,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Michael Massey","KCR",117,452,415,108,68,24,2,14,54,57,25,6,82,5,5,2,1,4,1,0.260241,0.0553097,0.181416,0.304878,0.306667,0.428916,0.312234,0.735582,0.168675,4.35067,0.290123,,-0.331109,53.6216,0.747546,98.9537,-0.331109,1,-0.8722265064716339,2.66078782081604,1.74087,999,,,,,,,497.2,4.249572649,497.2,4.249572649,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Jeferson Quero","MIL",101,426,387,92,63,15,0,14,47,53,33,12,90,3,3,0,0,3,0,0.237726,0.0774648,0.211268,0.366667,0.300469,0.385013,0.28911,0.685482,0.147287,3.08277,0.272727,,-0.0866407,42.6085,-7.22412,83.885,-0.0866407,3.1,-8.295856855809689,10.926278591156006,1.73679,999,,,,,,,417,4.128712871,417,4.128712871,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Jung Hoo Lee","SFG",104,461,420,116,84,22,3,7,47,49,34,5,33,3,1,3,2,2,5,0.27619,0.0737527,0.0715835,1.0303,0.334061,0.392857,0.315505,0.726918,0.116667,2.99311,0.286089,,-2.54055,55.9031,1.97624,103.99,-2.54055,0.1,-0.34086132049560547,1.7938565984368324,1.73556,999,,,,,,,477.1,4.5875,477.1,4.5875,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"C.J. Kayfus","CLE",117,526,461,111,66,27,6,12,67,68,50,8,143,11,4,0,0,3,1,0.240781,0.095057,0.271863,0.34965,0.326996,0.403471,0.314794,0.730467,0.16269,5.37229,0.319355,,-0.744205,63.4843,1.9538,106.467,-0.744205,5.7,3.1477354764938354,-3.963433265686035,1.72668,999,,,,,,,571.8,4.887179487,571.8,4.887179487,,,,,,,,,,,,,,,,,,,"C.J. Kayfus","sa3023068",692216
"José Tena","WSN",138,584,540,138,94,27,2,15,66,67,34,8,146,4,3,3,0,11,6,0.255556,0.0582192,0.25,0.232877,0.302926,0.396296,0.299255,0.699222,0.140741,4.37954,0.32199,,-1.2087,63.1804,-5.13482,91.4493,-1.2087,-2,-7.18007230758667,4.437389850616455,1.72526,999,,,,,,,581.6,4.214492753,581.6,4.214492753,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Estevan Florial",,104,423,374,84,51,19,2,12,55,47,43,4,139,3,2,1,1,18,5,0.224599,0.101655,0.328605,0.309353,0.308057,0.382353,0.300511,0.69041,0.157754,6.32889,0.32,,0.840973,46.1901,-3.29159,96.4195,0.840973,8.1,-0.8920009732246399,3.4373021125793457,1.71918,999,,,,,,,433.9,4.172115384,433.9,4.172115384,,,,,,,,,,,,,,,,,,,"Estevan Florial","19151",664314
"Drew Waters","KCR",113,458,408,99,57,26,5,11,67,53,42,7,128,5,3,0,0,14,5,0.242647,0.0917031,0.279476,0.328125,0.318777,0.411765,0.312836,0.730542,0.169118,6.97779,0.323529,,0.00940303,54.5553,0.979314,99.3771,0.00940303,0,-0.3170516714453697,1.6828336715698242,1.71787,999,,,,,,,507.3,4.48938053,507.3,4.48938053,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Max Acosta","MIA",121,507,467,122,86,25,2,9,63,52,30,13,86,5,4,1,0,15,6,0.261242,0.0591716,0.169625,0.348837,0.310277,0.381156,0.292354,0.691433,0.119914,5.26219,0.300532,,-0.28242,52.0343,-7.27356,83.8192,-0.28242,4.2,-10.092443346977234,9.788624286651611,1.71232,999,,,,,,,501.4,4.143801652,501.4,4.143801652,,,,,,,,,,,,,,,,,,,"Max Acosta","sa3014711",691185
"Brice Matthews","HOU",84,365,320,73,44,15,1,13,46,53,35,4,124,9,1,0,0,16,6,0.228125,0.0958904,0.339726,0.282258,0.320548,0.403125,0.314935,0.723673,0.175,5.5749,0.326087,,0.106998,44.0942,1.39722,106.868,0.106998,-2.6,2.975191742181778,1.4233689308166504,1.7109,999,,,,,,,405.8,4.83095238,405.8,4.83095238,,,,,,,,,,,,,,,,,,,"Brice Matthews","sa3022563",694728
"Angel Martínez","CLE",122,521,463,113,74,25,3,11,58,59,42,11,100,6,4,6,0,6,4,0.24406,0.0806142,0.191939,0.42,0.312621,0.382289,0.29684,0.694911,0.138229,4.3895,0.286517,,-1.29608,55.3521,-5.59347,93.8374,-1.29608,2.2,-4.969837307929993,4.114315152168274,1.70535,999,,,,,,,507,4.155737704,507,4.155737704,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Triston Casas","BOS",118,459,392,98,56,20,1,21,57,65,63,9,115,2,2,0,4,0,0,0.25,0.137255,0.250545,0.547826,0.35512,0.466837,0.350555,0.821957,0.216837,1.875,0.29845,,-0.883951,68.6092,14.9163,124.583,-0.883951,-2.4,12.026800990104675,-10.832540035247803,1.70359,999,,,,,,,612.9,5.194067796,612.9,5.194067796,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Chas McCormick","HOU",106,341,304,73,49,12,1,11,42,42,26,4,95,6,4,1,0,8,3,0.240132,0.0762463,0.278592,0.273684,0.308824,0.394737,0.303199,0.70356,0.154605,4.93414,0.306931,,-0.222736,37.9738,-1.91575,98.6122,-0.222736,9.6,-0.764236718416214,5.841181993484497,1.69834,999,,,,,,,351.5,3.316037735,351.5,3.316037735,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Jorbit Vivas","NYY",118,529,464,108,76,20,3,9,65,58,45,10,81,16,4,0,0,11,3,0.232759,0.0850662,0.153119,0.555556,0.319471,0.346983,0.290863,0.666453,0.114224,5.6526,0.261905,,-0.0173568,53.6571,-8.22429,88.3832,-0.0173568,3.9,-7.04884048551321,5.843709707260132,1.69679,999,,,,,,,496,4.20338983,496,4.20338983,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"Max Muncy","ATH",104,442,396,93,59,22,1,11,50,56,30,9,128,10,2,4,0,5,3,0.234848,0.0678733,0.289593,0.234375,0.303653,0.378788,0.292373,0.682441,0.143939,3.86215,0.316602,,-0.925337,45.3699,-6.33445,93.4221,-0.925337,1,-4.25206458568573,5.872134208679199,1.68904,999,,,,,,,418.8,4.026923076,418.8,4.026923076,,,,,,,,,,,,,,,,,,,"Max Muncy","sa3017290",691777
"Tyler Stephenson","CIN",123,439,390,99,65,20,1,13,53,54,41,11,100,6,2,0,1,1,0,0.253846,0.0933941,0.22779,0.41,0.332574,0.410256,0.316893,0.74283,0.15641,2.79998,0.308244,,-0.597135,53.7255,2.37213,96.4825,-0.597135,-3.9,-2.4436736702919006,4.1651082038879395,1.68762,999,,,,,,,493.2,4.009756097,493.2,4.009756097,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Alec Burleson","STL",140,541,496,136,94,23,2,17,62,72,35,13,71,4,5,1,0,6,2,0.274194,0.064695,0.131238,0.492958,0.324074,0.431452,0.318402,0.755526,0.157258,3.88191,0.288136,,-0.557104,66.8657,3.58056,105.441,-0.557104,1.3,2.9627455472946167,-4.663403749465942,1.685,999,,,,,,,626.3,4.473571428,626.3,4.473571428,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Alex Mooney","CLE",116,524,469,104,66,24,4,10,74,60,40,9,124,12,3,0,0,23,4,0.221748,0.0763359,0.236641,0.322581,0.29771,0.353945,0.281865,0.651654,0.132196,7.53109,0.278107,,2.1197,49.3553,-11.9412,83.3039,2.1197,4.8,-7.8907012939453125,6.7253382205963135,1.68368,999,,,,,,,488.3,4.209482758,488.3,4.209482758,,,,,,,,,,,,,,,,,,,"Alex Mooney","sa3023070",695612
"Matt Olson","ATL",138,593,514,124,70,29,1,24,71,82,68,12,142,6,5,0,5,0,0,0.241245,0.114671,0.23946,0.478873,0.333895,0.441634,0.330106,0.77553,0.200389,1.76637,0.283286,,-1.0418,78.8789,9.5109,110.658,-1.0418,0.9,6.515789270401001,-9.994327187538147,1.68022,999,,,,,,,717.8,5.201449275,717.8,5.201449275,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Joey Loperfido","TOR",114,462,415,98,58,22,3,15,60,62,35,10,138,8,3,1,2,10,3,0.236145,0.0757576,0.298701,0.253623,0.305857,0.412048,0.304303,0.717905,0.175904,5.94068,0.313208,,0.0667704,51.8589,-2.18492,99.1917,0.0667704,6.3,-0.3604894056916237,1.2074074745178223,1.67805,999,,,,,,,495.3,4.344736842,495.3,4.344736842,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Jesús Bastidas","HOU",123,508,455,103,67,21,2,13,66,70,35,10,131,15,3,0,1,8,3,0.226374,0.0688976,0.257874,0.267176,0.301181,0.367033,0.287699,0.668214,0.140659,5.31127,0.286624,,-0.459508,50.2333,-9.19157,87.7089,-0.459508,5,-7.603809326887131,6.866549134254456,1.67281,999,,,,,,,473.1,3.846341463,473.1,3.846341463,,,,,,,,,,,,,,,,,,,"Jesus Bastidas","sa916969",665846
"Jared Triolo","PIT",110,437,389,97,69,19,2,7,48,45,41,5,105,4,3,0,0,9,2,0.249357,0.0938215,0.240275,0.390476,0.324943,0.362468,0.300669,0.687411,0.113111,4.93445,0.321429,,0.129713,47.7746,-3.34485,89.4508,0.129713,5.4,-5.3829792737960815,7.005673170089722,1.67054,999,,,,,,,433,3.936363636,433,3.936363636,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Justin Crawford","PHI",120,542,505,138,100,26,5,7,79,58,27,9,107,3,2,5,0,26,7,0.273267,0.0498155,0.197417,0.252336,0.312849,0.386139,0.298577,0.698988,0.112871,7.19413,0.333333,,1.40997,58.3407,-5.06141,90.0395,1.40997,1.1,-5.04569399356842,3.0914756059646606,1.66225,999,,,,,,,557.3,4.644166666,557.3,4.644166666,,,,,,,,,,,,,,,,,,,"Justin Crawford","sa3020240",702222
"Grant McCray","SFG",129,555,504,120,76,24,6,14,76,65,42,4,171,6,2,1,0,17,4,0.238095,0.0756757,0.308108,0.245614,0.303249,0.392857,0.301562,0.696106,0.154762,7.09861,0.330218,,0.832884,61.0734,-3.84942,94.6052,0.832884,-1.7,-2.7475258111953735,0.33924150466918945,1.66006,999,,,,,,,568.5,4.406976744,568.5,4.406976744,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Eddys Leonard","DET",116,500,455,108,70,22,2,14,59,58,31,9,120,12,2,0,0,5,3,0.237363,0.062,0.24,0.258333,0.302,0.386813,0.295306,0.688813,0.149451,4.34098,0.291022,,-1.03583,52.5036,-5.98547,92.7055,-1.03583,-0.9,-5.2090359926223755,4.611463665962219,1.65969,999,,,,,,,486.7,4.195689655,486.7,4.195689655,,,,,,,,,,,,,,,,,,,"Eddys Leonard","sa3005554",678760
"Juan Flores","LAA",106,443,403,88,59,18,1,10,51,53,19,10,111,11,3,7,1,2,2,0.218362,0.0428894,0.250564,0.171171,0.270642,0.342432,0.26012,0.613074,0.124069,3.62419,0.273684,,-1.03351,33.9727,-17.8486,64.9927,-1.03351,11.9,-18.778186917304993,20.038594245910645,1.65534,999,,,,,,,329.9,3.11226415,329.9,3.11226415,,,,,,,,,,,,,,,,,,,"Juan Flores","sa3021185",808129
"Christopher Morel","TBR",143,577,513,122,73,21,3,25,73,79,54,12,150,6,3,1,2,8,5,0.237817,0.0935875,0.259965,0.36,0.315972,0.436647,0.319119,0.752619,0.19883,4.51266,0.284457,,-1.38002,71.6479,4.15157,112.315,-1.38002,-12.2,6.750706911087036,-10.079923391342163,1.64267,999,,,,,,,664.4,4.646153846,664.4,4.646153846,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Jared Serna","MIA",128,573,523,128,83,30,1,14,71,65,38,16,106,9,3,0,0,8,6,0.244742,0.0663176,0.184991,0.358491,0.30541,0.386233,0.292177,0.691643,0.141491,4.05987,0.280788,,-1.72977,58.726,-8.3024,83.6995,-1.72977,3.4,-12.898829579353333,9.716137886047363,1.64199,999,,,,,,,557.5,4.35546875,557.5,4.35546875,,,,,,,,,,,,,,,,,,,"Jared Serna","sa3015579",691858
"Sal Frelick","MIL",126,525,476,125,92,23,4,6,66,50,40,8,73,6,2,1,1,14,4,0.262605,0.0761905,0.139048,0.547945,0.326336,0.365546,0.300388,0.691882,0.102941,5.74792,0.298246,,0.153959,57.2763,-4.13717,91.4763,0.153959,9.4,-5.197233930230141,3.6129627227783203,1.64199,999,,,,,,,523.3,4.153174603,523.3,4.153174603,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Ricardo Olivar","MIN",103,442,392,96,61,22,3,10,56,54,42,8,107,7,1,0,1,3,1,0.244898,0.0950226,0.242081,0.392523,0.328054,0.392857,0.311336,0.720911,0.147959,4.66982,0.311594,,-0.610034,52.1159,0.411555,103.467,-0.610034,-8.1,1.1431964635849,0.02022266387939453,1.64188,999,,,,,,,470.4,4.566990291,470.4,4.566990291,,,,,,,,,,,,,,,,,,,"Ricardo Olivar","sa3015234",691627
"Victor Robles","SEA",109,361,314,77,54,17,1,5,44,32,27,4,74,11,2,7,0,21,3,0.245223,0.0747922,0.204986,0.364865,0.324859,0.353503,0.298709,0.678362,0.10828,6.57293,0.303797,,2.29045,38.8963,-3.33276,100.288,2.29045,0.1,2.409379854798317,1.4264256730675697,1.63901,999,,,,,,,364.7,3.345871559,364.7,3.345871559,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Garrett Mitchell","MIL",91,329,290,72,45,15,2,10,45,43,32,4,94,4,1,2,0,13,4,0.248276,0.0972644,0.285714,0.340426,0.330275,0.417241,0.323053,0.747517,0.168966,6.3942,0.331551,,0.372258,41.8947,3.40894,106.731,0.372258,0.6,3.020404040813446,1.8088477849960327,1.63027,999,,,,,,,383.6,4.215384615,383.6,4.215384615,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Tyler O'Neill","BAL",106,423,372,88,53,16,0,19,58,56,42,10,129,6,3,0,2,5,1,0.236559,0.0992908,0.304965,0.325581,0.321513,0.432796,0.319898,0.754309,0.196237,3.72181,0.303965,,-0.123217,52.7905,3.30877,111.438,-0.123217,0.9,5.412551678717136,-3.7626982927322388,1.6267,999,,,,,,,496.5,4.683962264,496.5,4.683962264,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Kevin McGonigle","DET",80,353,313,78,56,14,3,5,46,34,32,8,38,1,5,2,0,10,2,0.249201,0.0906516,0.107649,0.842105,0.316239,0.361022,0.289257,0.677262,0.111821,6.28388,0.265455,,0.550701,35.349,-5.94428,88.4507,0.550701,4.2,-4.114119648933411,8.091093301773071,1.62605,999,,,,,,,340.9,4.26125,340.9,4.26125,,,,,,,,,,,,,,,,,,,"Kevin McGonigle","sa3022895",805808
"Logan Driscoll","TBR",83,334,303,71,48,16,1,6,36,38,22,3,81,6,3,0,0,1,0,0.234323,0.0658683,0.242515,0.271605,0.296407,0.353135,0.283068,0.649543,0.118812,3.43338,0.296804,,-0.376147,31.7826,-7.28812,86.9565,-0.376147,3.8,-5.360911875963211,9.936096429824829,1.62242,999,,,,,,,289,3.48192771,289,3.48192771,,,,,,,,,,,,,,,,,,,"Logan Driscoll","25475",686482
"Andrew Navigato","DET",113,458,412,96,60,20,2,14,59,59,35,7,109,8,3,0,0,10,6,0.23301,0.0764192,0.237991,0.321101,0.303493,0.393204,0.299164,0.696697,0.160194,5.12365,0.280822,,-1.18771,49.5157,-4.0603,95.4198,-1.18771,-1.1,-3.5879716873168945,3.9485009908676147,1.61405,999,,,,,,,457.8,4.051327433,457.8,4.051327433,,,,,,,,,,,,,,,,,,,"Andrew Navigato","sa3010703",685382
"Cooper Ingle","CLE",97,424,372,84,49,28,1,6,50,44,50,4,69,2,0,0,0,4,1,0.225806,0.117925,0.162736,0.724638,0.320755,0.354839,0.298467,0.675593,0.129032,3.90246,0.262626,,-0.370571,45.602,-3.99674,94.982,-0.370571,-3.5,-2.805016040802002,4.2895355224609375,1.61307,999,,,,,,,402.5,4.149484536,402.5,4.149484536,,,,,,,,,,,,,,,,,,,"Cooper Ingle","sa3023069",694876
"Jesús Sánchez","MIA",132,477,431,110,68,22,2,18,55,62,40,11,118,4,1,1,2,7,1,0.25522,0.0838574,0.247379,0.338983,0.323529,0.440835,0.32364,0.764365,0.185615,4.55818,0.310811,,0.197859,60.9664,5.16784,104.876,0.197859,2,2.9793197214603424,-3.257936477661133,1.61175,999,,,,,,,571.9,4.332575757,571.9,4.332575757,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Jose Siri","NYM",111,393,358,76,44,16,1,15,52,51,26,5,143,5,3,1,0,11,4,0.21229,0.0661578,0.363868,0.181818,0.272959,0.388268,0.28236,0.661227,0.175978,5.74623,0.300493,,0.0275048,37.1728,-8.79956,83.2276,0.0275048,8.9,-7.854714006185532,10.344003200531006,1.60871,999,,,,,,,363.4,3.273873873,363.4,3.273873873,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Ronny Mauricio","NYM",132,576,542,130,85,24,2,19,66,75,28,11,130,4,2,0,1,14,6,0.239852,0.0486111,0.225694,0.215385,0.28125,0.396679,0.28632,0.677929,0.156827,4.8995,0.281013,,-0.466635,56.3181,-11.0613,85.8929,-0.466635,4.4,-10.183406293392181,6.516402244567871,1.60229,999,,,,,,,551.4,4.177272727,551.4,4.177272727,,,,,,,,,,,,,,,,,,,"Ronny Mauricio","23698",677595
"Jacob Wilson","ATH",86,353,325,90,60,23,1,6,50,39,19,8,30,5,2,2,0,1,1,0.276923,0.0538244,0.0849858,0.633333,0.324786,0.409231,0.31144,0.734017,0.132308,3.37276,0.28866,,-0.80483,41.6515,0.358218,106.834,-0.80483,-2.1,1.9554854035377502,1.7910935878753662,1.60225,999,,,,,,,378.9,4.405813953,378.9,4.405813953,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Brooks Lee","MIN",107,457,421,107,70,25,1,11,50,55,32,14,72,1,3,0,2,4,1,0.254157,0.0700219,0.157549,0.444444,0.306346,0.396675,0.294224,0.70302,0.142518,3.61164,0.281525,,-0.307432,47.5902,-5.86874,91.4295,-0.307432,0,-4.78896027803421,5.037477970123291,1.59903,999,,,,,,,463.6,4.33271028,463.6,4.33271028,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"RJ Schreck","TOR",119,513,443,102,62,25,2,13,55,64,57,9,102,11,2,0,1,7,2,0.230248,0.111111,0.19883,0.558824,0.331384,0.383747,0.311215,0.715131,0.153499,4.34665,0.269697,,-0.364996,60.4375,0.427739,104.054,-0.364996,1.9,2.014431059360504,-3.754761815071106,1.58643,999,,,,,,,546,4.588235294,546,4.588235294,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"José Caballero","TBR",119,399,353,79,53,17,1,8,47,40,30,3,99,11,3,2,1,31,10,0.223796,0.075188,0.24812,0.30303,0.302267,0.345609,0.285715,0.647876,0.121813,6.65188,0.285141,,1.43173,38.8179,-7.85639,88.8186,1.43173,1.3,-3.6730445623397827,5.698148012161255,1.58283,999,,,,,,,373.5,3.138655462,373.5,3.138655462,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Joey Ortiz","MIL",132,519,461,114,73,26,4,11,65,61,46,14,101,5,5,2,0,8,4,0.247289,0.088632,0.194605,0.455446,0.319149,0.392625,0.30127,0.711774,0.145336,5.20831,0.29096,,-0.888192,56.9902,-3.72137,92.07,-0.888192,-2,-5.809715628623962,3.7208995819091797,1.56924,999,,,,,,,536,4.06060606,536,4.06060606,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Gabriel Arias","CLE",115,411,379,93,60,19,3,11,47,48,26,11,107,4,2,0,1,9,2,0.245383,0.0632603,0.260341,0.242991,0.29927,0.398417,0.293176,0.697687,0.153034,5.73515,0.311787,,0.366486,42.4533,-5.62466,91.2598,0.366486,0.7,-3.7437727451324463,5.230423152446747,1.56854,999,,,,,,,418.9,3.642608695,418.9,3.642608695,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Deyvison De Los Santos","MIA",139,592,556,146,95,22,2,27,74,83,28,12,147,6,2,0,2,1,1,0.26259,0.0472973,0.248311,0.190476,0.304054,0.455036,0.319357,0.75909,0.192446,2.80177,0.309896,,-1.12842,73.624,4.37294,101.993,-1.12842,6,0.28281664848327637,-4.875955581665039,1.56167,999,,,,,,,691.7,4.976258992,691.7,4.976258992,,,,,,,,,,,,,,,,,,,"Deyvison De Los Santos","sa3015168",691277
"Willson Contreras","STL",87,353,304,69,43,15,0,11,39,39,36,9,93,12,1,0,1,3,1,0.226974,0.101983,0.263456,0.387097,0.331445,0.384868,0.309665,0.716313,0.157895,2.97505,0.288557,,-0.452185,41.1472,-0.146011,99.5602,-0.452185,-2.5,-0.637812614440918,3.9851555824279785,1.55976,999,,,,,,,376.2,4.324137931,376.2,4.324137931,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Brett Wisely","SFG",122,459,413,103,70,22,2,9,56,51,37,7,99,3,3,3,0,7,5,0.249395,0.08061,0.215686,0.373737,0.313596,0.377724,0.297947,0.69132,0.128329,4.4913,0.305195,,-1.43795,49.1742,-4.51875,92.1726,-1.43795,3.8,-5.73422384262085,5.486507892608643,1.55303,999,,,,,,,442.9,3.630327868,442.9,3.630327868,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Otto Lopez","MIA",114,456,419,114,83,22,4,5,56,42,29,11,75,4,2,2,0,13,4,0.272076,0.0635965,0.164474,0.386667,0.323789,0.379475,0.299487,0.703263,0.107399,5.99914,0.319648,,0.15127,49.4177,-3.92427,88.6196,0.15127,4.2,-6.054311126470566,5.875484824180603,1.54983,999,,,,,,,465.5,4.083333333,465.5,4.083333333,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Nolan Jones","COL",111,451,391,101,63,22,2,14,58,59,53,6,128,4,2,1,2,6,3,0.258312,0.117517,0.283814,0.414062,0.351111,0.432225,0.338491,0.783336,0.173913,4.4782,0.346614,,-0.914755,63.034,10.2769,104.389,-0.914755,3.5,1.452254056930542,-1.4713401794433594,1.54913,999,,,,,,,555.4,5.003603603,555.4,5.003603603,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Henry Bolte","ATH",133,587,528,127,79,26,6,16,81,75,48,9,220,9,2,0,1,27,9,0.24053,0.0817717,0.374787,0.218182,0.313458,0.403409,0.307892,0.716867,0.162879,7.57464,0.377551,,0.752605,67.5858,-1.08034,104.339,0.752605,-1.8,3.666682779788971,-8.270458459854126,1.54547,999,,,,,,,640.3,4.814285714,640.3,4.814285714,,,,,,,,,,,,,,,,,,,"Henry Bolte","sa3020006",703607
"Adrian Del Castillo","ARI",115,487,438,104,64,24,2,14,55,64,43,9,115,4,2,0,2,1,1,0.237443,0.0882957,0.23614,0.373913,0.310062,0.39726,0.302765,0.707322,0.159817,3.02581,0.289389,,-1.01003,54.0623,-2.90598,91.8136,-1.01003,-4.5,-5.777469515800476,4.446943283081055,1.5375,999,,,,,,,497.1,4.322608695,497.1,4.322608695,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Oswaldo Cabrera","NYY",117,399,361,87,57,18,1,11,49,47,30,5,84,2,3,3,0,6,2,0.240997,0.075188,0.210526,0.357143,0.300505,0.387812,0.295759,0.688317,0.146814,4.35739,0.282528,,-0.272976,42.0434,-4.6308,91.8274,-0.272976,4.1,-4.004098534584045,5.566049337387085,1.535,999,,,,,,,389.3,3.327350427,389.3,3.327350427,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Lane Thomas","CLE",128,515,459,110,68,25,2,15,64,61,45,6,132,6,5,0,1,16,7,0.239651,0.0873786,0.256311,0.340909,0.312621,0.400871,0.307345,0.713493,0.16122,5.37543,0.299685,,-0.526889,59.0691,-1.17464,101.227,-0.526889,-4.4,0.1960810422897339,-2.5077308416366577,1.53431,999,,,,,,,545.7,4.26328125,545.7,4.26328125,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
