Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Donovan Antonia",,55,180,166,29,22,5,0,2,19,13,12,5,64,2,0,0,0,3,4,0.174699,0.0666667,0.355556,0.1875,0.238889,0.240964,0.205905,0.479853,0.0662651,3.86273,0.27,,-1.26469,5.94937,-15.1067,31.7684,-1.26469,-0.6,-15.95121705532074,-2.5841269493103027,-1.29522,999,,,,,,,66.2,1.203636363,66.2,1.203636363,,,,,,,,,,,,,,,,,,,"Donovan Antonia","sa3015189",692190
"Grant Lavigne",,124,517,454,103,71,17,4,11,50,58,52,8,145,7,3,1,2,4,4,0.226872,0.10058,0.280464,0.358621,0.313953,0.354626,0.291723,0.668579,0.127753,4.07501,0.305648,,-1.7829,52.798,-7.67963,72.9114,-1.7829,-1.8,-18.529971480369568,-11.298089742660522,-1.30248,999,,,,,,,471.7,3.804032258,471.7,3.804032258,,,,,,,,,,,,,,,,,,,"Grant Lavigne","sa3007743",680693
"Anthony Seigler","MIL",107,412,356,69,44,17,0,8,47,38,50,8,96,2,3,1,1,12,3,0.19382,0.121359,0.23301,0.520833,0.294404,0.308989,0.265265,0.603393,0.115169,4.54693,0.239216,,0.490448,33.3012,-14.8938,67.8357,0.490448,-12.5,-15.356030821800232,-10.98618459701538,-1.30359,999,,,,,,,325.3,3.040186915,325.3,3.040186915,,,,,,,,,,,,,,,,,,,"Anthony Seigler","sa3006894",678011
"Nik McClaughry","SDP",85,303,266,44,32,9,2,1,24,21,19,5,107,7,2,9,0,2,1,0.165414,0.0627063,0.353135,0.17757,0.238095,0.225564,0.205617,0.463659,0.0601504,4.74911,0.26875,,-0.423305,9.94456,-25.4998,31.7378,-0.423305,-0.9,-25.156720399856567,2.439947009086609,-1.30404,999,,,,,,,106.3,1.250588235,106.3,1.250588235,,,,,,,,,,,,,,,,,,,"Nik McClaughry","sa3022484",800597
"Garret Guillemette","HOU",94,370,338,63,43,12,0,8,32,37,23,5,115,7,2,0,0,2,0,0.186391,0.0621622,0.310811,0.2,0.251351,0.292899,0.237834,0.544251,0.106509,2.96728,0.253456,,-0.136685,21.7377,-21.5442,52.6333,-0.136685,-11.6,-20.18972998857498,-4.802528381347656,-1.3073,999,,,,,,,218.6,2.325531914,218.6,2.325531914,,,,,,,,,,,,,,,,,,,"Garret Guillemette","sa3022677",695048
"Tyler Miller","BOS",104,413,385,86,60,17,2,7,42,41,21,5,105,4,3,0,0,5,2,0.223377,0.0508475,0.254237,0.2,0.268765,0.332468,0.258976,0.601233,0.109091,4.6014,0.286232,,-0.441407,31.2916,-17.0203,60.1641,-0.441407,0.4,-19.266214728355408,-7.187448590993881,-1.31019,999,,,,,,,302,2.903846153,302,2.903846153,,,,,,,,,,,,,,,,,,,"Tyler Miller","sa3017109",682011
"Jose Sanabria",,38,142,128,18,13,3,1,1,15,10,10,7,49,3,1,0,0,3,1,0.140625,0.0704225,0.34507,0.204082,0.21831,0.203125,0.17106,0.421435,0.0625,6.7687,0.21519,,0.0450376,0.710914,-15.9,8.47831,0.0450376,-2.5,-15.495773009955883,-1.9782480597496033,-1.3163,999,,,,,,,38.5,1.013157894,38.5,1.013157894,,,,,,,,,,,,,,,,,,,"Jose Sanabria","sa3018524",800343
"Carter Graham","CIN",87,332,303,60,40,11,1,8,33,38,18,7,103,9,2,0,1,4,2,0.19802,0.0542169,0.310241,0.174757,0.262048,0.320132,0.249589,0.58218,0.122112,4.37214,0.268041,,-0.483558,22.6461,-16.1906,51.1823,-0.483558,2.1,-19.86458346247673,-3.9993534088134766,-1.32278,999,,,,,,,228.8,2.629885057,228.8,2.629885057,,,,,,,,,,,,,,,,,,,"Carter Graham","sa3022824",807728
"Arol Vera","LAA",124,490,450,90,70,15,1,4,42,35,26,9,148,3,4,7,1,4,4,0.2,0.0530612,0.302041,0.175676,0.246377,0.264444,0.219832,0.510821,0.0644444,3.37767,0.284768,,-1.53034,21.6882,-35.631,36.6534,-1.53034,6.1,-37.04643404483795,7.900411486625671,-1.32315,999,,,,,,,224.2,1.808064516,224.2,1.808064516,,,,,,,,,,,,,,,,,,,"Arol Vera","sa3014687",691186
"Bryce Ball",,98,398,356,69,44,18,1,6,36,36,38,7,131,2,2,0,0,0,1,0.19382,0.0954774,0.329146,0.290076,0.273869,0.300562,0.250809,0.574431,0.106742,2.37583,0.285068,,-1.01272,27.539,-19.0183,57.8887,-1.01272,2.3,-21.05482769012451,-5.01187539100647,-1.32329,999,,,,,,,261.9,2.672448979,261.9,2.672448979,,,,,,,,,,,,,,,,,,,"Bryce Ball","sa1170451",668787
"Kalae Harrison","PIT",77,267,240,41,32,8,0,1,23,17,20,2,78,2,1,4,0,5,2,0.170833,0.0749064,0.292135,0.25641,0.239544,0.216667,0.207451,0.45621,0.0458333,4.10851,0.246914,,-0.220419,9.15708,-22.0761,26.7084,-0.220419,0.9,-23.621002033352852,1.8810405135154724,-1.32697,999,,,,,,,92.1,1.196103896,92.1,1.196103896,,,,,,,,,,,,,,,,,,,"Kalae Harrison","sa3023054",695013
"Isaac De León",,102,393,348,66,47,14,1,4,35,34,33,7,142,6,2,4,0,5,2,0.189655,0.0839695,0.361323,0.232394,0.269923,0.270115,0.238297,0.540038,0.0804598,4.22696,0.303922,,-0.433514,23.2354,-22.7369,54.0381,-0.433514,-6.3,-21.101402819156647,-4.855996608734131,-1.32779,999,,,,,,,226.4,2.219607843,226.4,2.219607843,,,,,,,,,,,,,,,,,,,"Isaac De Leon","sa3008784",682722
"Colin Davis","SEA",72,284,261,45,30,10,0,5,24,27,16,8,87,4,2,1,0,4,2,0.172414,0.056338,0.306338,0.183908,0.229682,0.268199,0.209591,0.497881,0.0957854,3.69519,0.233918,,-0.341495,10.2294,-22.9923,37.601,-0.341495,1.4,-20.618380546569824,-1.7305115461349487,-1.33038,999,,,,,,,129,1.791666666,129,1.791666666,,,,,,,,,,,,,,,,,,,"Colin Davis","sa3016806",695342
"Daniel Cabrera","DET",99,409,375,78,57,14,2,5,42,36,30,7,87,1,3,0,1,3,1,0.208,0.0733496,0.212714,0.344828,0.266504,0.296,0.243328,0.562504,0.088,4.26168,0.255245,,-0.444293,25.8374,-22.0066,56.1433,-0.444293,-1.1,-20.968441545963287,-5.608377575874329,-1.33668,999,,,,,,,256.7,2.592929292,256.7,2.592929292,,,,,,,,,,,,,,,,,,,"Daniel Cabrera","sa3014452",668667
"Luis Ravelo","BOS",112,455,415,84,63,15,2,4,37,38,32,5,123,5,3,0,0,1,2,0.20241,0.0703297,0.27033,0.260163,0.265934,0.277108,0.239889,0.543042,0.0746988,2.85118,0.274914,,-1.35979,27.4841,-25.7409,46.7382,-1.35979,-4.1,-29.088707208633423,0.9154319763183594,-1.34319,999,,,,,,,255.2,2.278571428,255.2,2.278571428,,,,,,,,,,,,,,,,,,,"Luis Ravelo","sa3016171",699144
"Bryson Worrell","ATL",70,264,245,43,30,6,2,5,22,24,16,2,117,2,1,0,0,7,1,0.17551,0.0606061,0.443182,0.136752,0.231061,0.277551,0.22326,0.508612,0.102041,6.58649,0.306452,,0.631942,12.4133,-18.4689,38.7428,0.631942,-0.2,-18.70652449131012,-3.1100530177354813,-1.3452,999,,,,,,,136.1,1.944285714,136.1,1.944285714,,,,,,,,,,,,,,,,,,,"Bryson Worrell","sa3019897",695415
"Carlos De La Cruz","WSN",116,479,441,95,65,19,1,10,45,48,27,9,165,9,2,0,0,3,1,0.21542,0.0563674,0.344468,0.163636,0.273486,0.331066,0.259825,0.604552,0.115646,3.38613,0.317164,,-0.531109,36.6196,-19.4129,64.9104,-0.531109,-3.1,-20.630142629146576,-8.379982471466064,-1.3487,999,,,,,,,356.7,3.075,356.7,3.075,,,,,,,,,,,,,,,,,,,"Carlos De La Cruz","sa3006903",678926
"J.C. Correa",,89,368,344,82,61,16,1,4,38,33,19,9,53,1,4,0,0,3,2,0.238372,0.0516304,0.144022,0.358491,0.277174,0.325581,0.254193,0.602755,0.0872093,3.5626,0.268041,,-0.778267,26.4655,-16.5824,64.1405,-0.778267,0,-15.877593338489532,-9.465020179748535,-1.35037,999,,,,,,,265,2.977528089,265,2.977528089,,,,,,,,,,,,,,,,,,,"J.C. Correa","sa3014823",682182
"Tim Borden II",,81,313,281,53,39,9,0,5,23,37,17,7,142,14,1,0,0,2,2,0.188612,0.0543131,0.453674,0.119718,0.268371,0.274021,0.238231,0.542392,0.0854093,2.38983,0.355556,,-0.907235,18.489,-18.1252,52.9126,-0.907235,-6.9,-17.770995438098907,-5.749941349029541,-1.35159,999,,,,,,,180.1,2.22345679,180.1,2.22345679,,,,,,,,,,,,,,,,,,,"Tim Borden II","sa3020193",680874
"Enderso Lira","BOS",52,196,187,34,29,4,0,1,14,11,7,4,55,0,2,0,0,1,0,0.181818,0.0357143,0.280612,0.127273,0.209184,0.219251,0.180752,0.428435,0.0374332,3.01366,0.24812,,-0.0525575,2.51025,-20.4174,5.13982,-0.0525575,-1.9,-21.326386019587517,1.700823187828064,-1.35209,999,,,,,,,47.3,0.909615384,47.3,0.909615384,,,,,,,,,,,,,,,,,,,"Enderso Lira","sa3016145",694229
"Junior Franco","ARI",99,411,380,87,66,12,3,6,38,38,26,7,96,3,2,0,0,15,6,0.228947,0.0632603,0.233577,0.270833,0.282238,0.323684,0.261306,0.605923,0.0947368,5.75634,0.289286,,-0.124572,31.911,-16.167,63.9088,-0.124572,-4.4,-17.862555280327797,-8.930423259735107,-1.35359,999,,,,,,,314.2,3.173737373,314.2,3.173737373,,,,,,,,,,,,,,,,,,,"Junior Franco","sa3015170",691285
"Hunter Dozier",,85,334,307,59,35,13,2,9,30,32,22,7,115,2,2,1,0,3,1,0.192182,0.0658683,0.344311,0.191304,0.249249,0.335505,0.247151,0.584754,0.143322,4.60096,0.27027,,-0.215412,22.1274,-16.9433,55.87,-0.215412,-8.4,-17.080389246344566,-7.172780394554138,-1.35491,999,,,,,,,232,2.729411764,232,2.729411764,,,,,,,,,,,,,,,,,,,"Hunter Dozier","15117",641531
"Luis Toribio",,98,382,346,65,42,13,1,9,38,38,32,9,135,2,1,1,0,1,1,0.187861,0.0837696,0.353403,0.237037,0.259843,0.309249,0.243727,0.569091,0.121387,3.02528,0.275862,,-0.733799,24.2545,-20.4311,55.6786,-0.733799,-6.3,-20.979762732982635,-4.896414041519165,-1.35864,999,,,,,,,247.1,2.521428571,247.1,2.521428571,,,,,,,,,,,,,,,,,,,"Luis Toribio","sa3005541",678681
"Jacob Berry","MIA",119,501,463,104,72,21,3,8,49,52,28,9,108,7,3,0,1,7,1,0.224622,0.0558882,0.215569,0.259259,0.277445,0.334773,0.262455,0.612218,0.110151,5.13433,0.274286,,0.221536,39.3621,-19.2439,63.6949,0.221536,-2.8,-21.528824269771576,-8.322486639022827,-1.35991,999,,,,,,,388.1,3.261344537,388.1,3.261344537,,,,,,,,,,,,,,,,,,,"Jacob Berry","sa3019825",694351
"Mateo Gil",,95,368,346,68,43,15,2,8,34,37,17,9,113,2,2,1,0,2,2,0.196532,0.0461957,0.307065,0.150442,0.237057,0.320809,0.232571,0.557866,0.124277,3.97264,0.264317,,-0.828311,20.0613,-22.9867,49.7164,-0.828311,4.2,-22.95597767829895,-2.5607290267944336,-1.36966,999,,,,,,,220.1,2.316842105,220.1,2.316842105,,,,,,,,,,,,,,,,,,,"Mateo Gil","sa3007050",680771
"Chad Castillo",,60,237,218,42,27,9,0,6,20,27,12,5,79,6,1,0,0,1,1,0.192661,0.0506329,0.333333,0.151899,0.253165,0.316514,0.243702,0.569678,0.123853,2.29945,0.268657,,-0.520703,15.0432,-12.6806,53.1054,-0.520703,-3,-13.810933113098145,-7.354056358337402,-1.37077,999,,,,,,,152.8,2.546666666,152.8,2.546666666,,,,,,,,,,,,,,,,,,,"Chad Castillo","sa3019916",674913
"Nick Goodwin","TOR",117,484,446,84,58,16,2,8,36,50,25,15,148,11,2,0,0,3,3,0.188341,0.0516529,0.305785,0.168919,0.247934,0.286996,0.225161,0.534929,0.0986547,3.39476,0.260274,,-1.23852,23.4984,-33.119,43.5215,-1.23852,-2.3,-32.516175270080566,3.0350968837738037,-1.37842,999,,,,,,,262.7,2.245299145,262.7,2.245299145,,,,,,,,,,,,,,,,,,,"Nick Goodwin","sa3022685",800959
"Griffin Doersching",,88,362,327,60,35,14,0,11,30,41,29,5,126,4,2,0,0,1,1,0.183486,0.0801105,0.348066,0.230159,0.256906,0.327217,0.253187,0.584123,0.143731,1.78641,0.255208,,-0.702229,25.7409,-16.6052,63.7556,-0.702229,-2.4,-16.39180612564087,-9.05049991607666,-1.38261,999,,,,,,,251.1,2.85340909,251.1,2.85340909,,,,,,,,,,,,,,,,,,,"Griffin Doersching","sa3020003",701864
"Maick Collado","CLE",96,405,356,73,57,12,0,4,33,32,39,10,76,4,6,0,1,2,0,0.205056,0.0962963,0.187654,0.513158,0.28642,0.272472,0.243987,0.558892,0.0674157,2.5613,0.244681,,-0.310318,25.7996,-21.5765,56.6594,-0.310318,0.9,-20.394548416137695,-6.540476441383362,-1.38745,999,,,,,,,258,2.6875,258,2.6875,,,,,,,,,,,,,,,,,,,"Maick Collado","sa3015534",691408
"Gabriel Martinez","TOR",114,455,425,93,67,18,1,7,38,42,24,17,84,3,3,0,0,1,1,0.218824,0.0527473,0.184615,0.285714,0.263736,0.315294,0.238759,0.57903,0.0964706,2.40642,0.255193,,-0.812723,27.0701,-26.1549,53.0865,-0.812723,1.6,-25.236636877059937,-3.41543185710907,-1.39264,999,,,,,,,299.6,2.628070175,299.6,2.628070175,,,,,,,,,,,,,,,,,,,"Gabriel Martinez","sa3008865",683447
"Jace Grady","ATL",101,424,383,82,60,15,1,6,39,39,35,6,92,2,4,0,0,7,4,0.214099,0.0825472,0.216981,0.380435,0.28066,0.305483,0.256058,0.586143,0.0913838,3.80792,0.262976,,-0.938236,31.1292,-18.4695,60.818,-0.938236,-2.2,-20.804395496845245,-6.873721361160278,-1.40029,999,,,,,,,294.9,2.91980198,294.9,2.91980198,,,,,,,,,,,,,,,,,,,"Jace Grady","sa3022505",800056
"Danyer Cueva","TEX",83,330,314,64,46,13,2,3,37,28,11,6,115,2,3,0,0,6,2,0.203822,0.0333333,0.348485,0.0956522,0.233333,0.286624,0.219386,0.519958,0.0828025,6.14222,0.306533,,-0.0283112,14.4879,-24.1149,38.1289,-0.0283112,-2.4,-23.390163831412792,-1.1874780654907227,-1.40219,999,,,,,,,166.5,2.006024096,166.5,2.006024096,,,,,,,,,,,,,,,,,,,"Danyer Cueva","sa3015725",694227
"Kevin Rivas","CLE",50,172,151,25,19,4,2,0,15,9,20,0,94,1,0,0,0,3,2,0.165563,0.116279,0.546512,0.212766,0.267442,0.218543,0.229377,0.485985,0.0529801,5.99163,0.438596,,-0.52571,8.93437,-11.1859,46.3827,-0.52571,-5.1,-11.077806055545807,-8.259905815124512,-1.40499,999,,,,,,,75.1,1.502,75.1,1.502,,,,,,,,,,,,,,,,,,,"Kevin Rivas","sa3015539",691422
"Kevin Graham","ARI",90,346,318,64,45,13,2,4,33,29,23,7,116,2,2,1,1,3,1,0.201258,0.066474,0.33526,0.198276,0.257971,0.292453,0.236182,0.550424,0.091195,4.6177,0.3,,-0.302229,19.8676,-20.6068,46.9985,-0.302229,0.9,-22.2315693795681,-2.9139329195022583,-1.40699,999,,,,,,,205,2.277777777,205,2.277777777,,,,,,,,,,,,,,,,,,,"Kevin Graham","sa3020087",681184
"Hendry Mendez","PHI",93,387,351,80,59,16,2,3,44,34,33,9,64,2,1,0,1,1,1,0.22792,0.0852713,0.165375,0.515625,0.297158,0.310541,0.262964,0.607699,0.0826211,3.48362,0.270175,,-0.875862,30.5638,-14.7067,66.0696,-0.875862,0,-16.578107059001923,-9.953703880310059,-1.40915,999,,,,,,,287.1,3.087096774,287.1,3.087096774,,,,,,,,,,,,,,,,,,,"Hendry Mendez","sa3015727",694230
"Geraldo Quintero","ATL",113,456,412,94,72,13,5,4,54,43,34,9,100,7,2,1,0,18,10,0.228155,0.0745614,0.219298,0.34,0.296703,0.313107,0.265042,0.60981,0.0849515,6.77394,0.290323,,-1.27088,36.7758,-16.5662,66.8648,-1.27088,-4.5,-19.339088439941406,-9.52645492553711,-1.41287,999,,,,,,,347.4,3.074336283,347.4,3.074336283,,,,,,,,,,,,,,,,,,,"Geraldo Quintero","sa3008942",684852
"Alex Ramírez","NYM",128,562,514,102,75,20,2,5,60,45,44,12,138,2,2,0,0,22,6,0.198444,0.0782918,0.245552,0.318841,0.263345,0.274319,0.232978,0.537664,0.0758755,5.8851,0.260054,,1.10969,30.821,-34.9207,49.9901,1.10969,-2,-32.49916481971741,0.06496167182922363,-1.41687,999,,,,,,,336.6,2.6296875,336.6,2.6296875,,,,,,,,,,,,,,,,,,,"Alex Ramirez","sa3014695",691267
"Yiddi Cappe","MIA",99,433,410,88,67,15,2,4,40,34,19,10,109,2,2,0,0,6,6,0.214634,0.0438799,0.251732,0.174312,0.251732,0.290244,0.229107,0.541976,0.0756098,4.28774,0.280936,,-1.84565,22.3974,-28.2541,41.2491,-1.84565,2.5,-32.26598501205444,4.090975880622864,-1.42066,999,,,,,,,232.9,2.352525252,232.9,2.352525252,,,,,,,,,,,,,,,,,,,"Yiddi Cappe","sa3015515",691268
"Jack Rogers","CIN",93,357,331,70,46,13,3,8,38,37,21,6,142,4,1,0,0,3,2,0.21148,0.0588235,0.397759,0.147887,0.266106,0.34139,0.259974,0.607496,0.129909,5.22015,0.340659,,-0.72302,27.3355,-14.4257,58.1723,-0.72302,-3.2,-18.579404532909393,-7.135185241699219,-1.42793,999,,,,,,,266.1,2.861290322,266.1,2.861290322,,,,,,,,,,,,,,,,,,,"Jack Rogers","sa3017017",679788
"Haydn McGeary","CHC",109,450,404,81,55,15,1,10,38,46,37,8,150,6,3,0,1,4,1,0.200495,0.0822222,0.333333,0.246667,0.275556,0.316832,0.257246,0.592387,0.116337,3.62674,0.287449,,-0.315324,33.4685,-19.1717,65.3563,-0.315324,-1.7,-18.957547783851624,-9.967195749282837,-1.43962,999,,,,,,,326.6,2.996330275,326.6,2.996330275,,,,,,,,,,,,,,,,,,,"Haydn McGeary","sa3020133",702333
"Tayden Hall","MIL",102,413,361,77,61,12,2,2,39,32,42,9,92,5,5,0,1,2,1,0.213296,0.101695,0.22276,0.456522,0.300242,0.274238,0.253611,0.57448,0.0609418,3.56067,0.275735,,-0.786356,29.5084,-18.8035,59.9923,-0.786356,0.4,-20.544883966445923,-7.187448590993881,-1.44372,999,,,,,,,277.2,2.717647058,277.2,2.717647058,,,,,,,,,,,,,,,,,,,"Tayden Hall","sa3019929",695554
"Andy Lugo","BOS",119,463,431,98,69,24,2,3,43,47,22,10,115,10,0,0,0,13,3,0.227378,0.0475162,0.24838,0.191304,0.280778,0.313225,0.255507,0.594003,0.0858469,5.58729,0.303514,,0.66677,33.7875,-20.3734,57.7243,0.66677,-2.6,-21.729593813419342,-7.703615188598633,-1.44577,999,,,,,,,339.3,2.851260504,339.3,2.851260504,,,,,,,,,,,,,,,,,,,"Andy Lugo","sa3018400",702889
"David McCabe","ATL",90,377,335,69,48,13,0,8,35,34,40,11,110,0,2,0,0,3,1,0.20597,0.106101,0.291777,0.363636,0.289125,0.316418,0.259595,0.605543,0.110448,2.71554,0.278539,,-0.412723,28.7517,-15.349,63.1986,-0.412723,0,-17.003527969121933,-9.696501731872559,-1.46092,999,,,,,,,287.2,3.191111111,287.2,3.191111111,,,,,,,,,,,,,,,,,,,"David McCabe","sa3019964",678173
"Marcus Brown","WSN",107,424,396,75,52,17,2,4,47,35,17,11,91,8,1,2,0,3,1,0.189394,0.0400943,0.214623,0.186813,0.236967,0.272727,0.215205,0.509694,0.0833333,5.15028,0.235099,,-0.325906,17.1877,-32.411,34.8778,-0.325906,0.4,-33.344300746917725,5.073721319437027,-1.46148,999,,,,,,,200.2,1.871028037,200.2,1.871028037,,,,,,,,,,,,,,,,,,,"Marcus Brown","sa3022676",694939
"Darlin Moquete","STL",87,327,300,62,44,8,1,9,43,35,18,8,88,3,2,4,0,8,3,0.206667,0.0550459,0.269113,0.204545,0.256966,0.33,0.247362,0.586966,0.123333,5.87406,0.258537,,-0.0648873,21.7191,-16.5327,57.6262,-0.0648873,0,-16.63428234308958,-8.410493850708008,-1.46193,999,,,,,,,230.5,2.649425287,230.5,2.649425287,,,,,,,,,,,,,,,,,,,"Darlin Moquete","sa3005617",680642
"Christian Olivo","CHC",105,393,355,70,58,8,1,3,45,29,22,11,113,4,3,9,0,10,3,0.197183,0.0559796,0.287532,0.19469,0.25,0.250704,0.212801,0.500704,0.0535211,5.91617,0.276859,,0.208834,15.1707,-30.8017,35.4417,0.208834,1.4,-30.130485266447067,2.8440035581588745,-1.46646,999,,,,,,,182.7,1.74,182.7,1.74,,,,,,,,,,,,,,,,,,,"Christian Olivo","sa3017877",700840
"Tanner Allen",,80,309,283,59,43,10,2,4,29,28,19,6,64,4,1,2,0,3,2,0.208481,0.0614887,0.20712,0.296875,0.267101,0.300353,0.24477,0.567454,0.0918728,4.39161,0.25463,,-0.683558,19.8789,-16.2674,51.7915,-0.683558,-2.6,-18.496821105480194,-6.006084442138672,-1.46788,999,,,,,,,194.5,2.43125,194.5,2.43125,,,,,,,,,,,,,,,,,,,"Tanner Allen","sa3016854",669327
"Aaron Zavala","TEX",111,485,422,83,61,16,1,5,45,44,49,5,164,8,4,2,1,7,3,0.196682,0.101031,0.338144,0.298781,0.289855,0.274882,0.254763,0.564737,0.0781991,4.17991,0.303502,,-0.706863,35.1023,-21.632,63.0136,-0.706863,-3.9,-21.232152462005615,-9.246119976043701,-1.47796,999,,,,,,,317.8,2.863063063,317.8,2.863063063,,,,,,,,,,,,,,,,,,,"Aaron Zavala","sa3017665",701648
"Branden Boissiere","WSN",86,339,307,62,46,11,1,4,29,28,25,3,96,4,3,0,0,1,0,0.201954,0.0737463,0.283186,0.260417,0.268437,0.283388,0.244606,0.551824,0.0814332,3.15086,0.27619,,-0.368254,21.7641,-17.8915,54.6669,-0.368254,-0.7,-18.74532961845398,-6.927953898906708,-1.48557,999,,,,,,,204.3,2.375581395,204.3,2.375581395,,,,,,,,,,,,,,,,,,,"Branden Boissiere","sa3017558",680998
"Bennett Hostetler","MIA",86,336,310,67,46,15,1,5,32,34,17,10,107,7,1,1,0,3,1,0.216129,0.0505952,0.318452,0.158879,0.271642,0.319355,0.249473,0.590997,0.103226,4.11554,0.311558,,-0.278552,22.8876,-16.417,54.9567,-0.278552,-8.7,-18.37654560804367,-7.4654319286346436,-1.51331,999,,,,,,,236.3,2.747674418,236.3,2.747674418,,,,,,,,,,,,,,,,,,,"Bennett Hostetler","sa3017120",702315
"Andy Perez","COL",134,575,543,135,101,22,5,7,65,56,16,12,96,4,5,7,1,11,6,0.248619,0.0278261,0.166957,0.166667,0.272887,0.346225,0.260044,0.619112,0.0976059,5.67991,0.28764,,-1.09031,44.0604,-23.202,51.5892,-1.09031,-5.8,-34.377028942108154,0.5381832122802734,-1.51723,999,,,,,,,435.2,3.247761194,435.2,3.247761194,,,,,,,,,,,,,,,,,,,"Andy Perez","sa3015857",700321
"Carson Taylor","PHI",105,425,376,86,64,12,1,9,43,42,43,6,105,4,2,0,1,2,0,0.228723,0.101176,0.247059,0.409524,0.312941,0.337766,0.286152,0.650707,0.109043,3.09818,0.291667,,-0.428704,41.497,-8.2187,81.6772,-0.428704,-11.3,-9.740681737661362,-19.10790729522705,-1.51773,999,,,,,,,375.5,3.576190476,375.5,3.576190476,,,,,,,,,,,,,,,,,,,"Carson Taylor","sa3014468",694930
"Taishi Nakawake","CHW",62,228,212,37,32,5,0,0,16,13,9,6,78,4,2,1,0,1,2,0.174528,0.0394737,0.342105,0.115385,0.220264,0.198113,0.17844,0.418378,0.0235849,2.51499,0.272059,,-0.917817,2.49572,-24.1753,8.79745,-0.917817,-0.1,-24.710719287395477,2.4132274612784386,-1.51787,999,,,,,,,45,0.725806451,45,0.725806451,,,,,,,,,,,,,,,,,,,"Taishi Nakawake","sa3020355",806012
"Jefrey De Los Santos","NYM",99,394,357,67,41,17,3,6,31,37,29,5,124,5,3,0,0,3,2,0.187675,0.0736041,0.314721,0.233871,0.256345,0.302521,0.243402,0.558866,0.114846,4.40506,0.265217,,-0.762482,24.9132,-21.1761,57.0062,-0.762482,-8.3,-21.018952131271362,-6.852322340011597,-1.52342,999,,,,,,,243.1,2.455555555,243.1,2.455555555,,,,,,,,,,,,,,,,,,,"Jefrey De Los Santos","sa3015574",691645
"Carlos Pérez",,102,401,376,87,62,16,1,8,35,42,18,13,49,4,3,0,0,1,1,0.231383,0.0448878,0.122195,0.367347,0.27182,0.343085,0.255285,0.614906,0.111702,2.4292,0.245342,,-0.765368,29.1911,-17.7171,62.8518,-0.765368,0,-17.809985101222992,-10.313785552978516,-1.52399,999,,,,,,,303.6,2.976470588,303.6,2.976470588,,,,,,,,,,,,,,,,,,,"Carlos Perez","20805",656024
"Benny Montgomery","COL",99,450,418,99,73,18,1,7,49,45,28,12,143,3,1,0,0,12,3,0.236842,0.0622222,0.317778,0.195804,0.288889,0.334928,0.264997,0.623817,0.0980861,4.95736,0.342007,,0.458878,36.2758,-16.3643,54.9228,0.458878,-7.6,-23.797774881124496,-5.946560740470886,-1.52426,999,,,,,,,367.5,3.712121212,367.5,3.712121212,,,,,,,,,,,,,,,,,,,"Benny Montgomery","sa3017169",695603
"Juan Guerrero","COL",122,524,491,124,94,21,3,6,63,52,22,11,86,5,4,2,0,12,4,0.252546,0.0419847,0.164122,0.255814,0.289272,0.344196,0.269027,0.633468,0.0916497,5.55174,0.292804,,-0.0881921,43.9409,-17.3556,57.6353,-0.0881921,0.1,-26.634014204144478,-5.676014326512814,-1.53474,999,,,,,,,430.4,3.527868852,430.4,3.527868852,,,,,,,,,,,,,,,,,,,"Juan Guerrero","sa3008759",682648
"Sean McLain","LAD",96,409,368,66,47,11,3,5,41,40,26,9,141,13,2,0,0,4,3,0.179348,0.0635697,0.344743,0.184397,0.256724,0.266304,0.228337,0.523028,0.0869565,5.38475,0.272321,,-1.02274,20.9026,-26.9414,45.0514,-1.02274,-5.3,-27.897274136543274,-0.7916226387023926,-1.55627,999,,,,,,,213.8,2.227083333,213.8,2.227083333,,,,,,,,,,,,,,,,,,,"Sean McLain","sa3019890",683169
"Fernando Caldera","HOU",49,156,141,20,14,4,0,2,11,10,13,9,71,2,0,0,0,1,1,0.141844,0.0833333,0.455128,0.183099,0.224359,0.212766,0.174543,0.437125,0.070922,2.49138,0.264706,,-0.362855,1.21839,-17.0302,8.11316,-0.362855,-6.4,-16.764351725578308,-3.534038782119751,-1.55929,999,,,,,,,45.5,0.928571428,45.5,0.928571428,,,,,,,,,,,,,,,,,,,"Fernando Caldera","sa3015547",691464
"Marcus Smith","TEX",107,402,357,63,45,10,2,6,34,35,36,3,180,5,3,1,0,14,6,0.176471,0.0895522,0.447761,0.2,0.259352,0.266106,0.236284,0.525458,0.0896359,5.77358,0.327586,,-0.285109,23.1163,-23.9089,50.0154,-0.285109,-6.7,-23.276659905910492,-5.222927451133728,-1.55936,999,,,,,,,225.4,2.106542056,225.4,2.106542056,,,,,,,,,,,,,,,,,,,"Marcus Smith","sa1169620",687526
